id,source_id,source_cutoff,question_text,trigger_span,answer_text,answer_span,answer_score,snippet_has_arg1_of,trigger_has_arg1_of,answer_has_arg2_of
cities.S17.Q4,cities,1666,What are people in your group interested in that the others aren't?,"[1381, 1434]",,,1.0,['Implicit:Expansion.Instantiation'],[],[]
cities.S64.Q3,cities,4772,Where is this data from?,"[4605, 4647]",,,1.0,"['Implicit:Comparison.Concession.Arg2-as-denier', 'Implicit:Expansion.Conjunction']",['Implicit:Comparison.Concession.Arg2-as-denier'],[]
cities.S68.Q3,cities,4929,So what introduces diversity into a population?,"[4886, 4927]",,,2.0,"['Implicit:Contingency.Cause.Reason', 'Explicit:Expansion.Conjunction']","['Implicit:Contingency.Cause.Reason', 'Explicit:Expansion.Conjunction']",[]
cities.S2.Q5,cities,386,What other ways should we think about cities?,"[308, 335]",new kind of maps,"[436.0, 460.0]",4.0,"['Implicit:Expansion.Conjunction', 'Explicit:nan']",['Implicit:Expansion.Conjunction'],['Implicit:Comparison.Concession.Arg2-as-denier']
cities.S6.Q5,cities,461,What is a non-geograhic map?,"[439, 459]",relationships between people,"[471.0, 510.0]",5.0,"['Implicit:Expansion.Substitution.Arg2-as-subst', 'Explicit:nan']",['Implicit:Expansion.Substitution.Arg2-as-subst'],['Implicit:Expansion.Substitution.Arg2-as-subst']
cities.S8.Q5,cities,730,What is considered a network?,"[710, 729]",,,1.0,"['EntRel:nan', 'Explicit:nan']",['EntRel:nan'],[]
cities.S10.Q5,cities,1034,What are the Latino folks concerned about?,"[944, 1006]",,,1.0,['Explicit:nan'],[],[]
cities.S12.Q5,cities,1209,What are some other community names?,"[1093, 1112]",,,1.0,"['Implicit:Contingency.Cause+Belief.Reason+Belief', 'Implicit:Expansion.Equivalence']",[],[]
cities.S16.Q5,cities,1509,Is there a large hip-hop music scene in Baltimore?,"[1395, 1434]",,,1.0,[],[],[]
cities.S20.Q5,cities,1666,What sports do the people of Baltimore care about?,"[1608, 1665]","Orioles baseball, Ravens football","[1678.0, 1731.0]",5.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation']
cities.S49.Q4,cities,3882,What kind of event is this?,"[3824, 3839]",Appears to be some kind of fair or festival.,"[3974.0, 4024.0]",3.0,"['Explicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction']",[],['Explicit:Contingency.Cause+Belief.Result+Belief']
cities.S54.Q4,cities,4072,Represented in a different way from what?,"[4035, 4070]",Rio is multicultural so it's different.,"[4126.0, 4159.0]",3.0,"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause+Belief.Result+Belief']","['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause+Belief.Result+Belief']","['Explicit:Contingency.Cause+Belief.Result+Belief', 'Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause+Belief.Result+Belief']"
cities.S56.Q4,cities,4211,What are they studying?,"[4185, 4209]",They're trying to study how cities differ.,"[4266.0, 4272.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
cities.S58.Q4,cities,4369,What are they trying to do with this data?,"[4342, 4368]",They're trying to see how segregation can be reduced.,"[4437.0, 4471.0]",4.0,[],[],['AltLex:Hypophora']
cities.S60.Q4,cities,4578,How can we choose not to do it?,"[4513, 4541]",Relocate people or get the seating flipped around a bit.,"[4796.0, 4835.0]",4.0,['Implicit:Expansion.Conjunction'],[],"['AltLex:Hypophora', 'Implicit:Comparison.Concession.Arg2-as-denier']"
cities.S64.Q4,cities,4772,How are they using the data to reduce segregation?,"[4613, 4647]",,,1.0,"['Implicit:Comparison.Concession.Arg2-as-denier', 'Implicit:Expansion.Conjunction']",['Implicit:Comparison.Concession.Arg2-as-denier'],[]
cities.S68.Q4,cities,4929,How does race differ from diversity?,"[4886, 4927]",,,1.0,"['Implicit:Contingency.Cause.Reason', 'Explicit:Expansion.Conjunction']","['Implicit:Contingency.Cause.Reason', 'Explicit:Expansion.Conjunction']",[]
cities.S73.Q4,cities,5466,What is a city?,"[5450, 5465]",A city is relationships,"[5583.0, 5619.0]",5.0,[],[],"['AltLex:Hypophora', 'Explicit:Comparison.Contrast']"
cities.S75.Q4,cities,5821,How will you document those relationships?,"[5689, 5717]",,,1.0,[],[],[]
cities.S62.Q4,cities,4837,How will you shake up the seating chart?,"[4796, 4835]",trying to achieve diversity,"[5076.0, 5100.0]",4.0,['Implicit:Expansion.Conjunction'],[],"['AltLex:Hypophora', 'Implicit:Expansion.Conjunction']"
cities.S69.Q4,cities,5102,What should we look at beside race?,"[4886, 4927]",,,1.0,"['Explicit:Contingency.Cause.Result', 'Explicit:Expansion.Conjunction']",['Explicit:Expansion.Conjunction'],[]
cities.S71.Q4,cities,5400,What are our intractable problems?,"[5174, 5194]",,,1.0,[],[],[]
cities.S65.Q5,cities,4929,Where is this data from?,"[4578, 4609]",,,2.0,"['Implicit:Contingency.Cause.Reason', 'Explicit:Expansion.Conjunction']",[],[]
cities.S70.Q5,cities,5252,What country or countries are we talking about here?,"[4963, 5018]",,,2.0,['Explicit:Expansion.Conjunction'],[],[]
cities.S71.Q5,cities,5400,What is the new way we need to think about diversity?,"[5216, 5250]",,,1.0,[],[],[]
cities.S73.Q5,cities,5466,What's a city?,"[5450, 5465]",A city is the people and their relationship not the geography and physical features.,"[5583.0, 5619.0]",4.0,[],[],"['AltLex:Hypophora', 'Explicit:Comparison.Contrast']"
cities.S75.Q5,cities,5821,How can we document those relationships correctly?,"[5689, 5717]",,,1.0,[],[],[]
cities.S62.Q5,cities,4837,What is something we choose to do?,"[4472, 4486]",,,1.0,['Implicit:Expansion.Conjunction'],[],[]
cities.S69.Q5,cities,5102,What does contribute to our development of diversity?,"[5058, 5100]",,,1.0,"['Explicit:Contingency.Cause.Result', 'Explicit:Expansion.Conjunction']",['Explicit:Contingency.Cause.Result'],[]
cities.S51.Q5,cities,3864,Is there a lot of interest in drug culture?,"[3847, 3862]",,,2.0,"['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct', 'Explicit:Expansion.Conjunction']",['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
cities.S37.Q5,cities,2917,Leads to what things?,"[2890, 2905]",Everything is mixed up,"[3308.0, 3324.0]",3.0,['EntRel:nan'],['EntRel:nan'],"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause+Belief.Result+Belief']"
cities.S39.Q5,cities,3131,What does the map show?,"[3103, 3119]",,,2.0,['NoRel:nan'],['NoRel:nan'],[]
cities.S41.Q5,cities,3326,What about Rio is mixed up?,"[3270, 3279]",Heterogeneous city,"[3333.0, 3355.0]",5.0,['Implicit:Expansion.Equivalence'],[],['Implicit:Expansion.Equivalence']
cities.S43.Q5,cities,3499,Why does a heterogeneous city equate being mixed up?,"[3432, 3447]",The range of interests here range far and wide.,"[3707.0, 3723.0]",4.0,"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']","['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']",['AltLex:Expansion.Instantiation']
cities.S45.Q5,cities,3679,What different kinds of music are people interested in?,"[3653, 3677]",Fan bases for a variety of music located here.,"[3698.0, 3723.0]",5.0,['AltLex:Expansion.Instantiation'],['AltLex:Expansion.Instantiation'],['AltLex:Expansion.Instantiation']
cities.S72.Q5,cities,5447,What interventions are suggested?,"[5264, 5307]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
cities.S74.Q5,cities,5651,Can you give an example of that relationship?,"[5595, 5633]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
cities.S56.Q5,cities,4211,What's the significance of this data?,"[4185, 4209]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
cities.S58.Q5,cities,4369,What exactly can we do with the data?,"[4342, 4368]",,,2.0,[],[],[]
cities.S60.Q5,cities,4578,How does the data back up this claim?,"[4437, 4470]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
cities.S64.Q5,cities,4772,What can we conclude from looking at this?,"[4711, 4770]",,,2.0,"['Implicit:Comparison.Concession.Arg2-as-denier', 'Implicit:Expansion.Conjunction']",['Implicit:Comparison.Concession.Arg2-as-denier'],[]
cities.S46.Q4,cities,3864,What exactly is TEDxRio?,"[3499, 3533]","multicultural, musically diverse city","[4139.0, 4183.0]",3.0,"['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct', 'Explicit:Expansion.Conjunction']",[],"['Explicit:Contingency.Cause+Belief.Result+Belief', 'Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause+Belief.Result+Belief']"
cities.S53.Q4,cities,3944,How does football tie into TEDxRio?,"[3891, 3942]","sports, civics, arts, and music","[3974.0, 4024.0]",5.0,['Explicit:Contingency.Cause+Belief.Result+Belief'],['Explicit:Contingency.Cause+Belief.Result+Belief'],['Explicit:Contingency.Cause+Belief.Result+Belief']
cities.S55.Q4,cities,4185,Are current events included?,"[4035, 4070]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
cities.S57.Q4,cities,4342,What do you do with this data?,"[4216, 4246]",understand that segregation is a social construct,"[4418.0, 4470.0]",5.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['AltLex:Hypophora']
cities.S30.Q5,cities,2859,Why are these communities at odds?,"[2779, 2803]",,,1.0,[],[],[]
cities.S68.Q5,cities,4929,How does the data help us realize this?,"[4886, 4927]",Race is not the only variable we should be looking at,"[5022.0, 5068.0]",3.0,"['Implicit:Contingency.Cause.Reason', 'Explicit:Expansion.Conjunction']","['Implicit:Contingency.Cause.Reason', 'Explicit:Expansion.Conjunction']","['AltLex:Hypophora', 'Implicit:Expansion.Conjunction']"
cities.S49.Q5,cities,3882,Represented where?,"[3703, 3723]",Rio,"[4126.0, 4183.0]",5.0,"['Explicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction']",['Explicit:Expansion.Conjunction'],"['Explicit:Contingency.Cause+Belief.Result+Belief', 'Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause+Belief.Result+Belief']"
cities.S54.Q5,cities,4072,How is it represented differently?,"[4026, 4070]",,,2.0,"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause+Belief.Result+Belief']","['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause+Belief.Result+Belief']",[]
cities.S22.Q5,cities,1916,What is the other community?,"[1877, 1914]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
cities.S24.Q5,cities,2021,How does the situation differ in San Francisco?,"[1972, 2019]",Geeks/techies taking over upper half of network,"[2219.0, 2258.0]",3.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Comparison.Contrast', 'Explicit:Expansion.Conjunction']"
cities.S17.Q5,cities,1666,What are the two communities?,"[1593, 1636]",Baltimore is one,"[1678.0, 1717.0]",3.0,['Implicit:Expansion.Instantiation'],[],['Implicit:Expansion.Instantiation']
cities.S26.Q5,cities,2260,Who or what is the network being referred to ?,"[2235, 2258]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
cities.S28.Q5,cities,2461,How are the network and the hip-hop spectrum related?,"[2423, 2459]",,,2.0,"['Explicit:Contingency.Cause+Belief.Result+Belief', 'Explicit:Comparison.Concession.Arg2-as-denier']","['Explicit:Contingency.Cause+Belief.Result+Belief', 'Explicit:Comparison.Concession.Arg2-as-denier']",[]
cities.S32.Q5,cities,2745,How have the effects of gentrification been documented?,"[2719, 2743]",Looking at relationships between geeks and LGBT/arts/music communities,"[2761.0, 2803.0]",3.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],"['Explicit:Comparison.Concession.Arg2-as-denier', 'Implicit:Expansion.Instantiation']"
cities.S36.Q5,cities,2880,Is it that the geeks don't get along with the arts/music folks or is the LGBT community not getting along with them?,"[2813, 2868]",,,1.0,"['Explicit:Expansion.Conjunction', 'Explicit:Contingency.Cause.Result']","['Explicit:Expansion.Conjunction', 'Explicit:Contingency.Cause.Result']",[]
