id,source_id,source_cutoff,question_text,trigger_span,answer_text,answer_span,answer_score,snippet_has_arg1_of,trigger_has_arg1_of,answer_has_arg2_of
nearwin.S1.Q4,nearwin,177,Does the author know a lot about are history?,"[93, 124]",The author seems to have but in time consuming artwork.,"[303.0, 310.0]",3.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],['EntRel:nan']
nearwin.S5.Q4,nearwin,344,What did she do helping make the Elizabeth Murray exhibit?,"[236, 262]",,,2.0,['Implicit:Contingency.Cause.Reason'],[],[]
nearwin.S7.Q4,nearwin,485,Did she work with Elizabeth Murray?,"[435, 441]",,,2.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S9.Q4,nearwin,645,How many paintings did she paint over the years?,"[578, 581]",,,1.0,['Explicit:Expansion.Instantiation'],['Explicit:Expansion.Instantiation'],[]
nearwin.S11.Q4,nearwin,801,Is that painting found in the trash worth money now?,"[723, 728]",,,1.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],[]
nearwin.S13.Q4,nearwin,958,Does Elizabeth Still paint?,"[934, 956]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],[]
nearwin.S19.Q4,nearwin,1070,Does this writer want to achieve mastery for herself?,"[1051, 1068]",,,2.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
nearwin.S102.Q1,nearwin,7271,Was this done on purpose so they would get more sales?,"[7157, 7197]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
nearwin.S104.Q1,nearwin,7399,Is it psychological?,"[7305, 7327]",It is because it makes you try harder,"[7542.0, 7574.0]",3.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause+Belief.Result+Belief']"
nearwin.S106.Q1,nearwin,7601,Why does it make us feel this way?,"[7513, 7530]",It makes you feel you still have more to do so you do better,"[7743.0, 7779.0]",4.0,['Implicit:Temporal.Asynchronous.Precedence'],['Implicit:Temporal.Asynchronous.Precedence'],"['NoRel:nan', 'Explicit:Expansion.Substitution.Arg2-as-subst']"
nearwin.S65.Q4,nearwin,4614,Why was Kafka so displeased with his own works?,"[4240, 4262]",He needed mastery,"[4629.0, 4678.0]",3.0,['NoRel:nan'],[],['NoRel:nan']
nearwin.S68.Q1,nearwin,4614,where is all his works today? ,"[4478, 4503]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S49.Q1,nearwin,3432,What is that label?,"[3391, 3430]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
nearwin.S54.Q1,nearwin,3583,what is a constant pursuit?,"[3479, 3495]",Riddle with difficulties and flaws a near win. ,"[3712.0, 3763.0]",3.0,['Implicit:Expansion.Instantiation'],[],"['Implicit:Expansion.Instantiation', 'Explicit:Temporal.Synchronous']"
nearwin.S70.Q4,nearwin,4814,Why was Kafka so obsessed with mastery?,"[4680, 4692]",Partially answered by the Michelangelo quote,"[4818.0, 4842.0]",3.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],"['NoRel:nan', 'Explicit:Expansion.Conjunction']"
nearwin.S72.Q4,nearwin,4958,Why was he reaching ?,"[4912, 4938]",He was constantly trying to close the gap,"[4966.0, 5002.0]",3.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction']
nearwin.S74.Q4,nearwin,5141,How far toward mastery did he actually think he achieved?,"[5029, 5049]",,,2.0,['EntRel:nan'],[],[]
nearwin.S76.Q4,nearwin,5368,What were his triumphs?,"[5309, 5343]",The goal is the journey.,"[5395.0, 5415.0]",4.0,['Explicit:Comparison.Contrast'],['Explicit:Comparison.Contrast'],"['EntRel:nan', 'Explicit:Comparison.Contrast']"
nearwin.S80.Q4,nearwin,5465,"How does one know when he is at ""the leading edge""?","[5417, 5426]",his favorite accomplishments are in the near future.,"[5567.0, 5586.0]",3.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S84.Q4,nearwin,5626,Can you expound on this wisdom?,"[5472, 5478]",We see more clearly as we approach mastery.,"[5734.0, 5754.0]",4.0,['NoRel:nan'],['NoRel:nan'],"['NoRel:nan', 'Explicit:Contingency.Cause.Reason']"
nearwin.S81.Q3,nearwin,5626,What kind of music id Ellington make?,"[5595, 5624]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S86.Q3,nearwin,5841,What did he do to master this?,"[5666, 5684]",Sounds like maybe he studied,"[5966.0, 5996.0]",3.0,['EntRel:nan'],[],"['EntRel:nan', 'Explicit:Temporal.Synchronous', 'Explicit:Expansion.Conjunction']"
nearwin.S88.Q3,nearwin,5999,Were Baldwin and Ellington similar?,"[5841, 5885]","They both were successful once, leading to more successes.","[5999.0, 6019.0]",3.0,['NoRel:nan'],['NoRel:nan'],['NoRel:nan']
nearwin.S90.Q3,nearwin,6222,"So are people fueled by their first success, or attempt?","[6025, 6069]",The closer we get to winning the more motivated we are,"[6482.0, 6514.0]",4.0,['Implicit:Expansion.Instantiation'],[],"['Implicit:Expansion.Instantiation', 'Explicit:Expansion.Conjunction', 'AltLex:Contingency.Cause.Result']"
nearwin.S92.Q3,nearwin,6516,So are third and fourth place people less motivated?,"[6303, 6359]","They are less motivated because you seem farther from your goal, it seems less attainable.","[7000.0, 7046.0]",4.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'AltLex:Contingency.Cause.Reason', 'Explicit:Expansion.Conjunction']"
nearwin.S96.Q3,nearwin,6855,Aren't gambling and and trying hard at something different?,"[6688, 6741]","Basically, we get the illusion that the odds have turned in our favor when we get close in gambling. This is so different than trying at something though","[6907.0, 6943.0]",4.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'AltLex:Contingency.Cause.Reason']"
nearwin.S100.Q3,nearwin,7048,Does getting further from winning cause people to lose motivation?,"[6957, 6962]",,,2.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S131.Q5,nearwin,9040,What type of voraciousness is he giving himself over to?,"[9004, 9038]",A neverending unfinished path.,"[9040.0, 9081.0]",5.0,[],[],"['EntRel:nan', 'Explicit:Expansion.Substitution.Arg2-as-subst', 'Implicit:Contingency.Purpose.Arg2-as-goal']"
nearwin.S56.Q1,nearwin,3777,What is a near win considered?,"[3765, 3776]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S58.Q1,nearwin,4013,what was Paul Cezannes purpose of leaving his paintings aside?,"[3933, 3962]",He was a protagonist who often though his works were incomplete. ,"[4197.0, 4208.0]",3.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],"['EntRel:nan', 'Explicit:Expansion.Conjunction']"
nearwin.S60.Q1,nearwin,4234,Why did he only sign 10 percent of his paintings?,"[4068, 4107]",Most were incomplete.,"[4246.0, 4262.0]",3.0,['NoRel:nan'],[],['NoRel:nan']
nearwin.S64.Q1,nearwin,4416,was all his work burned upon his death?,"[4393, 4414]",His friend refused to burn his work. ,"[4416.0, 4455.0]",5.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier']
nearwin.S35.Q3,nearwin,2285,How hard is it exactly to get into archery? ,"[2246, 2283]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S108.Q1,nearwin,7806,Does it make us want more?,"[7733, 7742]",not being our best makes us better,"[8092.0, 8144.0]",3.0,['NoRel:nan'],['NoRel:nan'],"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']"
nearwin.S112.Q1,nearwin,7963,Will different peoples play out differently?,"[7927, 7961]",,,1.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],[]
nearwin.S116.Q1,nearwin,8146,What happens when we finally reach our best?,"[8027, 8073]",,,1.0,['Implicit:Expansion.Instantiation'],[],[]
nearwin.S21.Q2,nearwin,1263,What happened with the archers? ,"[1187, 1228]",,,1.0,[],[],[]
nearwin.S23.Q2,nearwin,1487,Is it true you have to aim slightly askew? ,"[1435, 1485]",They have to aim with degrees? ,"[1815.0, 1855.0]",3.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],"['Explicit:Expansion.Conjunction', 'Explicit:Temporal.Synchronous', 'Explicit:Expansion.Substitution.Arg2-as-subst']"
nearwin.S25.Q2,nearwin,1703,Why is the ice cream important,"[1608, 1656]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
nearwin.S27.Q2,nearwin,1923,Why would they size him up? How is he at all relevant? ,"[1734, 1754]",,,2.0,['Implicit:Temporal.Asynchronous.Precedence'],['Implicit:Temporal.Asynchronous.Precedence'],[]
nearwin.S29.Q3,nearwin,2107,How will they hit the ten ring? ,"[2063, 2105]",Through pure tenacity. ,"[2408.0, 2445.0]",3.0,['EntRel:nan'],['EntRel:nan'],"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']"
nearwin.S14.Q2,nearwin,1070,What DOES convert success into mastery? ,"[981, 1026]","When we value a ""near win"" ","[1092.0, 1132.0]",5.0,['Implicit:Expansion.Conjunction'],[],['Implicit:Expansion.Conjunction']
nearwin.S62.Q2,nearwin,4524,What works do we have,"[4481, 4510]",Multiple named works,"[4524.0, 4564.0]",5.0,[],[],"['Explicit:Expansion.Conjunction', 'AltLex:Contingency.Cause.Result']"
nearwin.S69.Q2,nearwin,4680,Other pursuits of mastery,"[4618, 4636]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S71.Q2,nearwin,4912,Where is that quote from,"[4680, 4733]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S2.Q3,nearwin,205,What did you learn that helped benefit you?,"[177, 203]",They enjoyed the paintings of Elizabeth Murray.,"[385.0, 422.0]",4.0,['EntRel:nan'],['EntRel:nan'],['Implicit:Contingency.Cause.Reason']
nearwin.S6.Q3,nearwin,424,What events came up that you saw as relate able?,"[385, 422]",The painter had a high standard for herself.,"[582.0, 612.0]",4.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S73.Q2,nearwin,5051,How to close the gap,"[4988, 5002]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
nearwin.S75.Q2,nearwin,5211,Examples of people sacrificing for their craft,"[5141, 5210]","Triumphs aren't singular, they build off one another to a single thing","[5233.0, 5285.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S77.Q2,nearwin,5417,Other examples,"[5211, 5225]",Its better to always look ahead to the future,"[5417.0, 5464.0]",5.0,['NoRel:nan'],[],['NoRel:nan']
nearwin.S8.Q3,nearwin,559,What about her work stood out to you?,"[446, 483]","Murray held such a high standard for herself that she herself did not understand the value of her work, whereas everyone else did. ","[817.0, 858.0]",5.0,['EntRel:nan'],[],['Implicit:Contingency.Cause.Result']
nearwin.S10.Q3,nearwin,774,What happened to the painting?,"[748, 773]","The neighbor took it because they saw the value in it, not what the painter saw in it. ","[774.0, 799.0]",4.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason']
nearwin.S12.Q3,nearwin,860,What changed in a sense that you applied to your daily life?,"[817, 858]","They realized that success is how you personally take it, and that mastery is not something to chase. ","[981.0, 1026.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Explicit:Comparison.Concession.Arg2-as-denier']
nearwin.S16.Q3,nearwin,1027,How does one bridge the gap and change thier mindset?,"[981, 1026]",Celebrating small successes and near successes is when you begin to elevate as successful in your own eyes.,"[1092.0, 1132.0]",5.0,['EntRel:nan'],['EntRel:nan'],['Implicit:Expansion.Conjunction']
nearwin.S83.Q1,nearwin,5588,Other wisdom,"[5465, 5478]",,,1.0,[],[],[]
nearwin.S20.Q3,nearwin,1134,How do we set those goals for us in order to achieve or nearly achieve them?,"[1092, 1132]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S83.Q2,nearwin,5588,How does the author feel about people who retire after big achievements?,"[5567, 5586]",,,1.0,[],[],[]
nearwin.S55.Q3,nearwin,3712,What is an example of a classic that the creator considers unfinished?,"[3658, 3710]",Elizabeth Murray,"[3777.0, 3793.0]",5.0,[],[],['NoRel:nan']
nearwin.S46.Q3,nearwin,3314,What is the difference between mastery and excellence?,"[3262, 3312]",,,1.0,['Implicit:Comparison.Similarity'],['Implicit:Comparison.Similarity'],[]
nearwin.S53.Q3,nearwin,3497,What exactly is mastery?,"[3432, 3469]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S7.Q5,nearwin,485,I asked her what she thought of her early work.,"[424, 445]",She said that if you didn't quite meet her own standards.,"[559.0, 581.0]",4.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S69.Q3,nearwin,4680,How far along does this book get? ,"[4551, 4585]",,,1.0,['NoRel:nan'],[],[]
nearwin.S71.Q3,nearwin,4912,Why does the author include this quote?,"[4876, 4910]","the author says that the journey is the main purpose, not the end. ","[4912.0, 4938.0]",5.0,['NoRel:nan'],['NoRel:nan'],['NoRel:nan']
nearwin.S77.Q3,nearwin,5417,Are there other examples of this? ,"[5379, 5415]","He gives musical artists who don't stop making music, and who crave new music like Duke Ellington, as an example. ","[5588.0, 5624.0]",4.0,['NoRel:nan'],['NoRel:nan'],['EntRel:nan']
nearwin.S62.Q3,nearwin,4524,Why did he refuse to honor the request?,"[4416, 4455]",That there's still value in work in progress,"[4614.0, 4671.0]",3.0,[],[],['NoRel:nan']
nearwin.S73.Q3,nearwin,5051,Why does the author feel this way?,"[4958, 5002]",The author believes that it's about sacrifice to become a real master of your craft.,"[5051.0, 5094.0]",4.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction']
nearwin.S75.Q3,nearwin,5211,What actions make up the difference between sacrificing and crafting your career?,"[5119, 5139]",The author seems to think that a person really needs to put themselves out there to be a genius. ,"[5233.0, 5272.0]",3.0,['EntRel:nan'],[],['EntRel:nan']
nearwin.S85.Q3,nearwin,5802,Are there more examples of near wins?,"[5654, 5662]",Dunning-Kruger effect,"[5818.0, 5839.0]",3.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S57.Q3,nearwin,3855,What was one of Elizabeth's paintings?,"[3816, 3853]",,,1.0,['Implicit:Comparison.Similarity'],['Implicit:Comparison.Similarity'],[]
nearwin.S59.Q3,nearwin,4109,How many of Paul's paintings are famous?,"[4064, 4107]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S61.Q2,nearwin,4354,What did Franz do with his diaries?,"[4308, 4352]",had them burned upon his death,"[4393.0, 4414.0]",5.0,[],[],"['NoRel:nan', 'AltLex:Contingency.Cause.Result']"
nearwin.S67.Q2,nearwin,4524,Why didn't his friend burn the things he was asked to?,"[4416, 4455]",,,1.0,[],[],[]
nearwin.S89.Q3,nearwin,6071,What are some important ongoing quests?,"[6040, 6069]",Olympics,"[6136.0, 6200.0]",5.0,['AltLex:Expansion.Instantiation'],['AltLex:Expansion.Instantiation'],['AltLex:Expansion.Instantiation']
nearwin.S91.Q3,nearwin,6361,Are silver medalists more frustrated than bronze?,"[6303, 6359]",Yes silvers focus better on next time,"[6465.0, 6514.0]",5.0,[],[],"['Implicit:Expansion.Instantiation', 'Explicit:Expansion.Conjunction', 'AltLex:Contingency.Cause.Result']"
nearwin.S93.Q3,nearwin,6780,Are there other gambling examples of the near win?,"[6660, 6697]",,,2.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
nearwin.S78.Q3,nearwin,5588,Did anyone else share the philosophy of Saunders or Ellington?,"[5395, 5415]",James Baldwin,"[5872.0, 5885.0]",4.0,[],[],['EntRel:nan']
nearwin.S9.Q5,nearwin,645,Were they what she wanted them to be?,"[617, 643]",Not all of them.,"[672.0, 695.0]",4.0,['Explicit:Expansion.Instantiation'],['Explicit:Expansion.Instantiation'],['Explicit:Expansion.Instantiation']
nearwin.S11.Q5,nearwin,801,She threw it out but her neighbor took it out of the trash.,"[748, 773]",Success and creativity didn't mean what I thought they did.,"[820.0, 858.0]",4.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result']
nearwin.S13.Q5,nearwin,958,Success is brief but we always celebrate creativity.,"[876, 895]",I've always asked myself this.,"[981.0, 1026.0]",4.0,['Explicit:Comparison.Concession.Arg2-as-denier'],[],['Explicit:Comparison.Concession.Arg2-as-denier']
nearwin.S1.Q5,nearwin,177,What was my first job?,"[76, 88]",,,2.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],[]
nearwin.S5.Q5,nearwin,344,How much did I learn from her?,"[177, 203]",Motives and elements would come up later in her life.,"[355.0, 379.0]",4.0,['Implicit:Contingency.Cause.Reason'],[],['Implicit:Contingency.Cause.Reason']
nearwin.S87.Q3,nearwin,5953,What did Baldwin say increases with knowledge?,"[5907, 5951]",You learn how little you know,"[5966.0, 5996.0]",5.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],"['EntRel:nan', 'Explicit:Temporal.Synchronous', 'Explicit:Expansion.Conjunction']"
nearwin.S19.Q5,nearwin,1070,I'm still asking myself.,"[1046, 1068]",We value a gift that is near win.,"[1092.0, 1132.0]",3.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction']
nearwin.S24.Q2,nearwin,1608,Why is he so interested in archers paradox?,"[1365, 1381]",,,2.0,['EntRel:nan'],[],[]
nearwin.S26.Q2,nearwin,1848,Numbers? What kind of numbers,"[1839, 1846]",The degrees.,"[1848.0, 1855.0]",5.0,[],[],"['Explicit:Expansion.Conjunction', 'Explicit:Temporal.Synchronous', 'Explicit:Expansion.Substitution.Arg2-as-subst']"
nearwin.S28.Q2,nearwin,2039,What positions do they use?,"[1868, 1877]",,,1.0,['Explicit:Expansion.Conjunction'],[],[]
nearwin.S99.Q3,nearwin,6964,What do near wins do to goals?,"[6948, 6962]",Puts them closer,"[7005.0, 7028.0]",5.0,[],[],"['EntRel:nan', 'AltLex:Contingency.Cause.Reason', 'Explicit:Expansion.Conjunction']"
nearwin.S6.Q4,nearwin,424,What were some of these elements?,"[391, 422]",some of the works didn't meet her mark of approval,"[582.0, 612.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S8.Q4,nearwin,559,What made the early works so different?,"[446, 483]",the work wasn't up to her standards,"[675.0, 695.0]",3.0,['EntRel:nan'],[],['Explicit:Expansion.Instantiation']
nearwin.S10.Q4,nearwin,774,What happened to the painting?,"[748, 773]",it became valuable to the new owner (neighbor),"[782.0, 799.0]",3.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason']
nearwin.S12.Q4,nearwin,860,Is your work different today because of this experience?,"[817, 858]",work now involves asking questions about mastery,"[981.0, 1026.0]",3.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Explicit:Comparison.Concession.Arg2-as-denier']
nearwin.S16.Q4,nearwin,1027,How do you define success or mastery?,"[860, 895]",success/mastery happens the moment we value the gift of a near win,"[1092.0, 1132.0]",5.0,['EntRel:nan'],[],['Implicit:Expansion.Conjunction']
nearwin.S20.Q4,nearwin,1134,Have you reached success or mastery?,"[1046, 1068]",,,2.0,['EntRel:nan'],[],[]
nearwin.S120.Q5,nearwin,8428,What's the proposal for bridging the mastery expert gap?,"[8404, 8427]",The importance of mastery doesn't derive from completing projects. ,"[8448.0, 8477.0]",3.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],"['Implicit:Contingency.Cause.Reason', 'Explicit:Contingency.Cause.Reason']"
nearwin.S122.Q5,nearwin,8495,What makes a master?,"[8479, 8494]","There is no such as a master which a ""master"" realizes. ","[8508.0, 8536.0]",5.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],"['Implicit:Expansion.Substitution.Arg2-as-subst', 'Explicit:Contingency.Cause.Reason']"
nearwin.S124.Q5,nearwin,8645,What did his archery coach tell him?,"[8594, 8607]",The coach expressed frustration about the impossibility of teaching the team everything they needed to win. ,"[8703.0, 8747.0]",5.0,[],[],['EntRel:nan']
nearwin.S128.Q5,nearwin,8869,What prompted this sort of feeling of hopelessness?,"[8749, 8776]",He wanted to express his recognition of being in a perpetual battle that require ever increasing resources. ,"[9040.0, 9081.0]",5.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'Explicit:Expansion.Substitution.Arg2-as-subst', 'Implicit:Contingency.Purpose.Arg2-as-goal']"
nearwin.S32.Q2,nearwin,2220,That's impressive. It must take a lot of skill to hit that and i wonder how .long the girls have trained?,"[2179, 2218]",,,2.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
nearwin.S36.Q2,nearwin,2408,How could she be so accurate and then miss the next?,"[2356, 2406]",,,1.0,"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']","['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']",[]
nearwin.S132.Q5,nearwin,9083,What was the narrator's reaction to his coach's revelation?,"[8930, 8941]",It inspired the narrator to build himself from the perpetual nature of being incomplete. ,"[9083.0, 9091.0]",5.0,['NoRel:nan'],['NoRel:nan'],['NoRel:nan']
nearwin.S17.Q2,nearwin,1134,Why do you think this?,"[1095, 1132]",,,2.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S22.Q2,nearwin,1335,Why was he there to watch the archers?,"[1221, 1228]",He was there to observe archers paradox.,"[1365.0, 1381.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S113.Q5,nearwin,8146,What sort of wins is he talking about?,"[7909, 7912]",,,2.0,['Implicit:Expansion.Instantiation'],[],[]
nearwin.S118.Q5,nearwin,8361,What does Navajo culture have to do with the matter at hand?,"[8149, 8155]",It's a parallel to his situation of working on imperfect initiatives. ,"[8382.0, 8402.0]",3.0,"['Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']",[],"['EntRel:nan', 'Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']"
nearwin.S52.Q3,nearwin,3432,Who is the speaker and their relation to the event? ,"[3350, 3367]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
nearwin.S19.Q6,nearwin,1070,Did you ever find the answer to this question?,"[1027, 1068]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
nearwin.S1.Q6,nearwin,177,What was their job there?,"[93, 128]",,,1.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],[]
nearwin.S5.Q6,nearwin,344,What did they learn from her?,"[179, 203]",,,1.0,['Implicit:Contingency.Cause.Reason'],[],[]
nearwin.S2.Q4,nearwin,205,What type of paintings did she do?,"[134, 158]",motifs and elements of her life,"[360.0, 379.0]",3.0,['EntRel:nan'],[],['Implicit:Contingency.Cause.Reason']
nearwin.S13.Q6,nearwin,958,How is it celebrated?,"[912, 957]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],[]
nearwin.S19.Q7,nearwin,1070,How is success converted into mastery?,"[997, 1026]",Placing value on close victories.,"[1104.0, 1132.0]",3.0,['Implicit:Expansion.Conjunction'],[],['Implicit:Expansion.Conjunction']
nearwin.S94.Q4,nearwin,6964,Was the near win technique banned in Britain?,"[6798, 6840]",,,1.0,[],[],[]
nearwin.S101.Q4,nearwin,7157,What does asking me about how I envision a great day have to do with gambling?,"[7064, 7095]",,,2.0,['Explicit:Comparison.Contrast'],['Explicit:Comparison.Contrast'],[]
nearwin.S5.Q7,nearwin,344,What kind of style were her paintings>,"[272, 293]",,,1.0,['Implicit:Contingency.Cause.Reason'],[],[]
nearwin.S7.Q6,nearwin,485,What were some of her motifs?,"[350, 366]",,,1.0,['EntRel:nan'],[],[]
nearwin.S9.Q6,nearwin,645,Why didnt they meet her own mark?,"[582, 612]",,,1.0,['Explicit:Expansion.Instantiation'],['Explicit:Expansion.Instantiation'],[]
nearwin.S11.Q6,nearwin,801,What happned to the art that was put in the trash?,"[701, 742]",,,1.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],[]
nearwin.S115.Q4,nearwin,8014,What is the purpose of this motivational text?,"[7982, 8012]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
nearwin.S7.Q7,nearwin,485,What did she think of those works?,"[446, 483]",They didn't measure up to what she wanted of them.,"[578.0, 612.0]",3.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S9.Q7,nearwin,645,What did she want them to be?,"[622, 644]",,,1.0,['Explicit:Expansion.Instantiation'],['Explicit:Expansion.Instantiation'],[]
nearwin.S11.Q7,nearwin,801,What was its value?,"[782, 800]",,,1.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],[]
nearwin.S89.Q4,nearwin,6071,How are we motivated by near wins?,"[6025, 6069]",Getting close to winning motivates us to perform better in future competitions,"[6482.0, 6514.0]",5.0,['AltLex:Expansion.Instantiation'],['AltLex:Expansion.Instantiation'],"['Implicit:Expansion.Instantiation', 'Explicit:Expansion.Conjunction', 'AltLex:Contingency.Cause.Result']"
nearwin.S91.Q4,nearwin,6361,Was it just frustration that motivated them?,"[6307, 6349]",,,2.0,[],[],[]
nearwin.S44.Q3,nearwin,3036,Why did the person think about leaving? ,"[3023, 3035]",,,1.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],[]
nearwin.S48.Q3,nearwin,3262,Who is this person that decided to stay? ,"[3044, 3071]",,,1.0,['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],[],[]
nearwin.S1.Q7,nearwin,177,Where was the musuem?,"[108, 128]",,,1.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],[]
nearwin.S40.Q3,nearwin,2683,What is T.S.?,"[2678, 2681]",,,1.0,[],[],[]
nearwin.S42.Q3,nearwin,2896,What is this whole section even about?,"[2683, 2737]",The endurance that archers undergo. ,"[2979.0, 3008.0]",3.0,[],[],['NoRel:nan']
nearwin.S13.Q7,nearwin,958,What is your view of success?,"[817, 835]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],[],[]
nearwin.S33.Q4,nearwin,2408,What type of archery game are they playing? ,"[2238, 2283]",,,1.0,"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']",[],[]
nearwin.S38.Q4,nearwin,2516,Is she competing or practicing? ,"[2451, 2484]",It was said that this was practice. ,"[2516.0, 2542.0]",5.0,['Implicit:Expansion.Conjunction'],[],['Implicit:Expansion.Conjunction']
nearwin.S78.Q4,nearwin,5588,What is it that you see?,"[5211, 5220]",that the near win is inbuilt to mastery,"[5650.0, 5684.0]",5.0,[],[],['NoRel:nan']
nearwin.S85.Q4,nearwin,5802,What more is there to know?,"[5760, 5800]",That we are motivated by success but a near win can also push us forward.,"[5999.0, 6049.0]",4.0,['EntRel:nan'],['EntRel:nan'],"['NoRel:nan', 'Explicit:Comparison.Contrast']"
