id,source_id,source_cutoff,question_text,trigger_span,answer_text,answer_span,answer_score,snippet_has_arg1_of,trigger_has_arg1_of,answer_has_arg2_of
investment.S61.Q3,investment,4172,"Yes, why did they do that?","[4150, 4171]",More growth in water business,"[4231.0, 4271.0]",5.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],"['AltLex:Hypophora', 'Implicit:Contingency.Cause.Reason']"
investment.S67.Q3,investment,4424,How do you accommodate all of those people?,"[4357, 4399]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S61.Q4,investment,4172,What was Pentair's motivation?,"[4150, 4171]",untapped market,"[4357.0, 4422.0]",4.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],['EntRel:nan']
investment.S67.Q4,investment,4424,Did their bet pay off?,"[4223, 4271]",,,1.0,['NoRel:nan'],[],[]
investment.S102.Q4,investment,6050,CalPERS is another retirement fund?,"[6022, 6048]",CalPERS is a pension fund,"[6050.0, 6098.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S104.Q4,investment,6232,So is CalPERS a competitor of Hesta!,"[6204, 6230]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S55.Q4,investment,3860,What are the initiatives exactly?,"[3629, 3681]","Reducing the toxins in the air caused by 21,000 cars no longer being in use.","[3871.0, 3916.0]",3.0,['AltLex:Expansion.Equivalence'],[],"['AltLex:Expansion.Instantiation', 'AltLex:Expansion.Equivalence']"
investment.S57.Q4,investment,3937,Why is this awesome to the writer?,"[3918, 3936]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S59.Q4,investment,4125,Why did the power tools company reinvested into the water business instead?,"[4078, 4123]",There's more growth in water than in power tools,"[4223.0, 4271.0]",4.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],"['AltLex:Hypophora', 'Implicit:Contingency.Cause.Reason']"
investment.S126.Q1,investment,7472,Why is institutional investors' money important in sustainability?,"[7451, 7471]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S133.Q1,investment,7524,Why is it funny that institutional investors have a lot of money?,"[7472, 7481]",,,1.0,['Implicit:Expansion.Instantiation'],[],[]
investment.S135.Q1,investment,7615,How is the bond market important to sustainability?,"[7582, 7600]",The amount of money involved can be used to address society's problems.,"[7781.0, 7825.0]",3.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],['NoRel:nan']
investment.S137.Q1,investment,7731,Why is it important that the global stock and bond markets have 8.5 times the US GDP?,"[7652, 7693]",It shows just how much money is tied up in those markets.,"[7738.0, 7769.0]",3.0,['Implicit:Expansion.Equivalence'],[],['Implicit:Expansion.Equivalence']
investment.S46.Q4,investment,3432,What is ESG?,"[3322, 3355]",,,1.0,[],[],[]
investment.S53.Q4,investment,3629,"What are the applications, what exactly do they do?","[3454, 3503]",Means to reduce amount of carbon emitted from a lot of cars.,"[3892.0, 3916.0]",3.0,['AltLex:Contingency.Cause.Result'],['AltLex:Contingency.Cause.Result'],"['AltLex:Expansion.Instantiation', 'AltLex:Expansion.Equivalence']"
investment.S139.Q1,investment,7883,How can the money in the markets be used to clean up the environment and feed people?,"[7832, 7881]",If investors made ESG part of the investment it could be used to help with these challenges.,"[7978.0, 8021.0]",4.0,['Explicit:Contingency.Condition.Arg2-as-cond'],['Explicit:Contingency.Condition.Arg2-as-cond'],['Implicit:Comparison.Concession.Arg2-as-denier']
investment.S141.Q1,investment,8105,What is ESG?,"[7921, 7924]",,,1.0,['Implicit:Expansion.Conjunction'],[],[]
investment.S147.Q1,investment,8288,How can we ensure there is clean air and water for years to come?,"[8254, 8287]",,,1.0,['Implicit:Comparison.Contrast'],['Implicit:Comparison.Contrast'],[]
investment.S1.Q3,investment,223,What changes should investors be looking for?,"[127, 180]",Investors should be paying attention to cultural issues that will direct the marketplace.,"[327.0, 383.0]",4.0,['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],['EntRel:nan']
investment.S5.Q3,investment,385,What sort of sustainability investments should investors be looking for?,"[274, 288]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S7.Q3,investment,489,How can investors keep from ignoring sustainable investments?,"[393, 429]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
investment.S77.Q3,investment,4981,"Is ""okay"" really what a stockholder wants to see?","[4961, 4972]",No,"[4981.0, 4993.0]",5.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier']
investment.S83.Q3,investment,5008,How do we get more in terms of performance?,"[4995, 5006]",Some companies with sustainable practices are outperforming their counterparts.,"[5008.0, 5050.0]",3.0,['NoRel:nan'],['NoRel:nan'],['NoRel:nan']
investment.S9.Q3,investment,693,How will institutional investors play the biggest role in sustainability investments?,"[548, 623]",,,2.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S11.Q3,investment,842,Why isn't sustainable investing as complicated as I think it is?,"[708, 764]",Sustainability will be important partly due to population growth.,"[882.0, 932.0]",3.0,['NoRel:nan'],['NoRel:nan'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Expansion.Conjunction']"
investment.S13.Q3,investment,1017,How does the growing population effect the investment market and sustainable products?,"[934, 989]",We deplete resources faster than they replenish and of course climate change is increasing with all our usage.,"[1017.0, 1081.0]",3.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction']
investment.S19.Q3,investment,1246,What other issues are these?,"[1183, 1244]",This is an economic issue too.,"[1246.0, 1269.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S33.Q4,investment,2415,How is human capital defined?,"[2141, 2154]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S38.Q4,investment,2730,"What are ""productive and sustainable outcomes""?","[2693, 2728]",CEOs see sustainability as the root to growth in innovation.,"[3024.0, 3069.0]",3.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Expansion.Manner.Arg2-as-manner']"
investment.S139.Q2,investment,7883,How does institutional investors money go from markets to helping these good causes?,"[7832, 7881]",By allocating capital to companies working to solve these problems.,"[7978.0, 8008.0]",5.0,['Explicit:Contingency.Condition.Arg2-as-cond'],['Explicit:Contingency.Condition.Arg2-as-cond'],['Implicit:Comparison.Concession.Arg2-as-denier']
investment.S62.Q4,investment,4424,What is the new New World?,"[4329, 4347]",,,2.0,['NoRel:nan'],[],[]
investment.S69.Q4,investment,4513,Isolated cases of what exactly?,"[4461, 4487]",,,2.0,['NoRel:nan'],[],[]
investment.S71.Q4,investment,4633,What evidence or statistics supports the claim?,"[4596, 4631]",The data referenced indicates no negative effect of a focus on sustainability.,"[4637.0, 4647.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S73.Q4,investment,4752,What is MSCI World?,"[4729, 4750]",The presentation would seem to include a visual aid showing that MSCI World is an index of large global companies.,"[4752.0, 4784.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S75.Q3,investment,4910,How does the gold subset compare to the total?,"[4830, 4854]",Those companies are performing similarly to the rest.,"[4933.0, 4956.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg1-as-detail'],['Implicit:Expansion.Level-of-detail.Arg1-as-detail'],['Implicit:Expansion.Level-of-detail.Arg1-as-detail']
investment.S30.Q1,investment,2367,Why should they look at performance in ESG?,"[1925, 1964]",it incorporates those factors in to the process,"[2496.0, 2558.0]",4.0,['AltLex:Contingency.Cause+SpeechAct.Result+SpeechAct'],[],"['Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Expansion.Conjunction']"
investment.S37.Q1,investment,2560,Does it help to look at those a lot?,"[2461, 2507]",yes it's crucial to the business.,"[2968.0, 2995.0]",3.0,['AltLex:Expansion.Equivalence'],['AltLex:Expansion.Equivalence'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Comparison.Concession.Arg2-as-denier']"
investment.S39.Q1,investment,2856,Do they think the private sector is not paying attention to ESG?,"[2816, 2855]",CEOs are watching ESG sustainability,"[2897.0, 2905.0]",4.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S41.Q1,investment,2997,Why is it crucial to Business success?,"[2968, 2995]",its the root of growth,"[3055.0, 3083.0]",4.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Expansion.Manner.Arg2-as-manner']"
investment.S43.Q1,investment,3229,What do the ones that don't see it as that think?,"[3146, 3178]",,,1.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S45.Q1,investment,3311,Is the enough to get the whole company on board?,"[3236, 3249]",They are all doing it together,"[3532.0, 3567.0]",3.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation', 'Implicit:Expansion.Conjunction']"
investment.S51.Q1,investment,3432,What are the actually doing?,"[3314, 3355]",completed numerous projects,"[3586.0, 3627.0]",4.0,[],[],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation', 'Implicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction']"
investment.S44.Q4,investment,3261,"What are the ""views of CEOs""?","[3236, 3249]",,,1.0,['Implicit:Expansion.Equivalence'],['Implicit:Expansion.Equivalence'],[]
investment.S48.Q4,investment,3388,What is ESG?,"[3352, 3355]",,,1.0,['AltLex:Expansion.Instantiation'],['AltLex:Expansion.Instantiation'],[]
investment.S52.Q4,investment,3532,What is the example?,"[3388, 3430]",Virtualized operating system environments and completed automation projects.,"[3589.0, 3627.0]",3.0,['Implicit:Expansion.Conjunction'],[],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation', 'Implicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction']"
investment.S126.Q2,investment,7472,How can money be used to improve sustainability.,"[7367, 7393]",,,2.0,['EntRel:nan'],[],[]
investment.S135.Q2,investment,7615,Do investors how controls these markets want sustainability?,"[7602, 7613]",,,1.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],[]
investment.S137.Q2,investment,7731,How many investors control the majority of these markets?,"[7622, 7643]",,,1.0,['Implicit:Expansion.Equivalence'],[],[]
investment.S40.Q4,investment,2907,How do we know CEOs are paying attention?,"[2892, 2905]",80% of CEOs see sustainability as the root to growth,"[3024.0, 3069.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Expansion.Manner.Arg2-as-manner']"
investment.S42.Q4,investment,3142,What is the competitive advantage?,"[3099, 3140]",,,1.0,['Explicit:Comparison.Contrast'],['Explicit:Comparison.Contrast'],[]
investment.S141.Q2,investment,8105,Do institutional investors want to do help the environment?,"[7883, 7885]",,,2.0,['Implicit:Expansion.Conjunction'],[],[]
investment.S147.Q2,investment,8288,How likely is the world to be more stressed when we retire?,"[8188, 8201]",He is asking a similar question to the one i asked.,"[8294.0, 8307.0]",3.0,['Implicit:Comparison.Contrast'],['Implicit:Comparison.Contrast'],['Implicit:Comparison.Contrast']
investment.S19.Q4,investment,1246,what else?,"[1226, 1244]",these are also economic issues.,"[1246.0, 1269.0]",3.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S133.Q2,investment,7524,How much money is needed to improve sustainability?,"[7506, 7522]",,,2.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],[]
investment.S9.Q4,investment,693,Why is this?,"[589, 613]",big investors provide sustainability,"[806.0, 840.0]",3.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Expansion.Conjunction']"
investment.S11.Q4,investment,842,Why do you think that?,"[693, 729]",,,2.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S13.Q4,investment,1017,What's your point?,"[934, 955]",,,2.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S29.Q3,investment,2125,So how do we conserve these things?,"[2089, 2123]",,,2.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S158.Q3,investment,9281,What are they sacrificing in the long term? ,"[9246, 9279]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S165.Q3,investment,9384,What if its a big hoax?,"[9296, 9320]",,,1.0,['Implicit:Comparison.Similarity'],[],[]
investment.S167.Q3,investment,9420,What does he like? ,"[9386, 9419]",The fact they poke fun at both sides. ,"[9420.0, 9454.0]",5.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],"['Implicit:Expansion.Conjunction', 'Explicit:Contingency.Cause.Reason']"
investment.S23.Q3,investment,1520,SO what should I do instead?,"[1497, 1518]",An investor tries to predict the future and act on it,"[1699.0, 1726.0]",3.0,['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],[],['Implicit:Expansion.Instantiation']
investment.S25.Q3,investment,1728,"What is the earths ""financial data?""","[1646, 1697]","energy, water, waste and pollution","[2023.0, 2082.0]",5.0,[],[],['EntRel:nan']
investment.S27.Q3,investment,1895,What are the fundamentals of the earth,"[1830, 1858]","energy consumption, water availability, and waste pollution.","[2023.0, 2082.0]",5.0,"['Implicit:Contingency.Cause+Belief.Reason+Belief', 'Explicit:Expansion.Conjunction']",[],['EntRel:nan']
investment.S35.Q3,investment,2367,"SO if earth is like a company, how do we make it efficient like a business?","[2125, 2202]",,,2.0,['AltLex:Contingency.Cause+SpeechAct.Result+SpeechAct'],['AltLex:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S1.Q4,investment,223,What are the big drivers of change?,"[196, 221]","The previous text addressed this, I guess.","[417.0, 429.0]",3.0,['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S5.Q4,investment,385,What specifically?,"[327, 358]",,,2.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S7.Q4,investment,489,returns on what?,"[470, 487]",returns in general -pension funds and such,"[766.0, 800.0]",3.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S117.Q1,investment,6951,how do you think is best to make money?,"[6934, 6950]",,,1.0,[],[],[]
investment.S119.Q1,investment,7016,do you think you can do greater good with ESG?,"[6951, 7000]",he does believe they can,"[7232.0, 7289.0]",4.0,['NoRel:nan'],['NoRel:nan'],"['Implicit:Contingency.Cause.Reason', 'Explicit:Expansion.Conjunction', 'Implicit:Expansion.Substitution.Arg2-as-subst']"
investment.S121.Q1,investment,7144,Do you agree they can affect massive positive change?,"[7089, 7142]",,,1.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],[]
investment.S123.Q1,investment,7290,how can this be achieved?,"[7195, 7268]",,,1.0,['Explicit:Contingency.Cause+Belief.Result+Belief'],[],[]
investment.S125.Q1,investment,7395,What do they think about sustainability?,"[7331, 7394]",,,1.0,['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S81.Q1,investment,5061,What do they want more of?,"[4981, 5006]",,,1.0,['Implicit:Expansion.Instantiation'],[],[]
investment.S110.Q1,investment,6698,how do they see it?,"[6661, 6697]",They look for profit not policy statements,"[6712.0, 6748.0]",5.0,['Implicit:Expansion.Substitution.Arg2-as-subst'],['Implicit:Expansion.Substitution.Arg2-as-subst'],['Implicit:Expansion.Substitution.Arg2-as-subst']
investment.S169.Q3,investment,9525,What side are they on? ,"[9484, 9523]",,,2.0,['Explicit:Expansion.Conjunction'],[],[]
investment.S171.Q3,investment,9708,What motivates him? ,"[9619, 9640]",,,1.0,[],[],[]
investment.S107.Q2,investment,6425,why is it critical?,"[6356, 6382]",they need effective management,"[6471.0, 6504.0]",4.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S14.Q3,investment,1246,How much longer do we have with current resources?,"[1017, 1081]",It seems it is a long way off.,"[1352.0, 1380.0]",3.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],"['Explicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']"
investment.S21.Q3,investment,1472,"We ignore it, but how long is it at this rate?","[1452, 1470]",,,2.0,"['Implicit:Comparison.Contrast', 'Explicit:Expansion.Level-of-detail.Arg2-as-detail']","['Implicit:Comparison.Contrast', 'Explicit:Expansion.Level-of-detail.Arg2-as-detail']",[]
investment.S109.Q2,investment,6564,what is physical capital?,"[6554, 6562]",,,1.0,['AltLex:Contingency.Cause+Belief.Result+Belief'],['AltLex:Contingency.Cause+Belief.Result+Belief'],[]
investment.S115.Q2,investment,6698,what is your job?,"[6645, 6659]",,,1.0,['Implicit:Expansion.Substitution.Arg2-as-subst'],[],[]
investment.S81.Q2,investment,5061,who is ESG?,"[5056, 5059]",,,1.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],[]
investment.S86.Q1,investment,5310,will there be a third color?,"[5137, 5141]",,,1.0,['NoRel:nan'],[],[]
investment.S88.Q1,investment,5359,how is it correlation?,"[5326, 5337]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S90.Q1,investment,5538,how do you figure that?,"[5387, 5443]",,,1.0,['Implicit:Expansion.Conjunction'],[],[]
investment.S92.Q1,investment,5654,what do you mean by at the vanguard?,"[5622, 5653]",hesta is at the vanguard,"[5661.0, 5698.0]",4.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation']
investment.S65.Q2,investment,4488,What did they do?,"[4150, 4171]",,,2.0,['Implicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S70.Q2,investment,4592,what are they doing to be sustainable?,"[4526, 4550]",they have better ESG performance,"[4665.0, 4687.0]",3.0,[],[],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S72.Q2,investment,4720,what is ESG?,"[4672, 4675]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S131.Q1,investment,7472,Are they investing more in ESG companies now than before?,"[7421, 7471]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S88.Q2,investment,5359,What is their plan?,"[5323, 5357]",,,2.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],[]
investment.S90.Q2,investment,5538,Do they plan to make it the norm?,"[5511, 5537]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S92.Q2,investment,5654,Is this about stock exchange?,"[5580, 5589]",It is about a retirement fund not stocks ,"[5661.0, 5687.0]",4.0,['Implicit:Expansion.Instantiation'],[],['Implicit:Expansion.Instantiation']
investment.S96.Q1,investment,5783,Should one use a retirement fund?,"[5672, 5698]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S100.Q1,investment,5987,What does ESG stand for?,"[5801, 5850]",,,1.0,['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S160.Q3,investment,9246,Do we have any assurances that what we do now is preventing the inevitable?,"[9081, 9102]",The answers is partially answered by the man asking if its a big hoax.,"[9296.0, 9320.0]",3.0,[],[],[]
investment.S164.Q3,investment,9365,What can we tangibally see that we are making the right offsets now to benefit the long term?,"[9328, 9362]",,,2.0,['NoRel:nan'],[],[]
investment.S86.Q2,investment,5310,Hoe are these factors measured?,"[5177, 5237]",,,1.0,['NoRel:nan'],[],[]
investment.S81.Q3,investment,5061,What is ESG?,"[5023, 5059]",,,1.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],[]
investment.S86.Q3,investment,5310,Are they talking about metrics and standards?,"[5268, 5308]",,,2.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S96.Q2,investment,5783,do they service other countries?,"[5735, 5744]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S100.Q2,investment,5987,are they incorporating that strategy well?,"[5852, 5899]",,,1.0,['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S131.Q2,investment,7472,why do they have all the money?,"[7433, 7471]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S103.Q2,investment,6156,what are the risks for calpers?,"[6050, 6077]",if they do not move toward 100 percent sustainable investment,"[6374.0, 6412.0]",3.0,[],[],"['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']"
investment.S154.Q3,investment,8957,Is there a generally accepted solution?,"[8795, 8841]",We do what we do now to protect ourselves from the unknowns.,"[8989.0, 9026.0]",3.0,['NoRel:nan'],[],['NoRel:nan']
investment.S156.Q3,investment,9075,Is it right to act in the way we are acting now to preserve our future although we dont know it?,"[8989, 9026]",We are essentially doing what we do now as a risk prevention.,"[9133.0, 9184.0]",5.0,['NoRel:nan'],['NoRel:nan'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S74.Q2,investment,4826,what companies?,"[4769, 4784]",,,1.0,['Explicit:Comparison.Contrast'],['Explicit:Comparison.Contrast'],[]
investment.S76.Q2,investment,4958,But are they better off?,"[4933, 4956]",,,1.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S80.Q2,investment,4995,More what?,"[4981, 4993]",a subset of companies have out performed by two thirds,"[5268.0, 5308.0]",4.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S84.Q2,investment,5061,In what cases?,"[5008, 5021]",,,1.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],[]
investment.S94.Q2,investment,5967,how many fund members are there?,"[5953, 5965]",,,1.0,[],[],[]
investment.S101.Q2,investment,6022,why do you gotta love aussies?,"[5987, 6013]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S105.Q2,investment,6351,what is ESG?,"[6323, 6326]",,,1.0,[],[],[]
investment.S150.Q3,investment,8591,Do the programs we have now benefit the every day citizen?,"[8540, 8589]","The risk is calculated, however the benefit of today's actions are largely unknown.","[8749.0, 8779.0]",3.0,['Explicit:Comparison.Contrast'],['Explicit:Comparison.Contrast'],"['Explicit:Comparison.Concession.Arg2-as-denier', 'Explicit:Contingency.Cause.Reason']"
investment.S152.Q3,investment,8791,Does science prove that we are are making the right choices right now?,"[8749, 8789]",Scientific fact is more accurate than one off disasters.,"[8795.0, 8841.0]",4.0,[],[],['Explicit:Comparison.Concession.Arg2-as-denier']
investment.S145.Q3,investment,8406,Is there any proof?,"[8364, 8404]",,,2.0,[],[],[]
investment.S110.Q2,investment,6698,why don't they see it that way?,"[6665, 6697]",what they see that makes it so they don't see it that way,"[6698.0, 6749.0]",4.0,['Implicit:Expansion.Substitution.Arg2-as-subst'],['Implicit:Expansion.Substitution.Arg2-as-subst'],['Implicit:Expansion.Substitution.Arg2-as-subst']
investment.S117.Q2,investment,6951,why does it get under your skin?,"[6863, 6891]",,,1.0,[],[],[]
investment.S119.Q2,investment,7016,"what do you mean eyes rolling, eyes rolling?","[6983, 7015]",why their eyes roll partially answered.,"[7093.0, 7143.0]",3.0,['NoRel:nan'],['NoRel:nan'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S121.Q2,investment,7144,why are they not responsible when they have the most sway?,"[7061, 7084]",,,2.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],[]
investment.S123.Q2,investment,7290,why do they see it that way? they don't have children who will suffer at global warming because of their disregard for the planet?,"[7232, 7268]",they have money that will care for their children,"[7451.0, 7471.0]",4.0,['Explicit:Contingency.Cause+Belief.Result+Belief'],[],"['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']"
investment.S125.Q2,investment,7395,what are you talking about then?,"[7297, 7324]",they have the money,"[7472.0, 7481.0]",5.0,['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[],"['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']"
investment.S110.Q3,investment,6698,Is this person making a speech?,"[6609, 6641]",,,1.0,['Implicit:Expansion.Substitution.Arg2-as-subst'],[],[]
investment.S117.Q3,investment,6951,Are they trying to persuade someone they are different than the rest?,"[6845, 6888]",,,1.0,[],[],[]
investment.S119.Q3,investment,7016,Are they saying people claim to give it away but don't?,"[6988, 7014]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S121.Q3,investment,7144,Do they think companies are held to too high of a standard in regards to caring for the environment?,"[7089, 7142]",They sound like they aren't required to do such.,"[7144.0, 7189.0]",3.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason']
investment.S123.Q3,investment,7290,Who do they think is responsible?,"[7144, 7189]",,,2.0,['Explicit:Contingency.Cause+Belief.Result+Belief'],[],[]
investment.S125.Q3,investment,7395,Are they saying they are liable?,"[7293, 7329]",,,1.0,['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[],[]
investment.S131.Q3,investment,7472,Are they against investors?,"[7451, 7470]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S88.Q3,investment,5359,What have they outperformed?,"[5310, 5337]",They have higher profits,"[5382.0, 5443.0]",4.0,['Explicit:Comparison.Concession.Arg2-as-denier'],[],['Explicit:Comparison.Concession.Arg2-as-denier']
investment.S90.Q3,investment,5538,Is this becoming more the norm?,"[5511, 5537]",,,2.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S92.Q3,investment,5654,Why are some investors not engaged?,"[5566, 5614]",,,1.0,['Implicit:Expansion.Instantiation'],[],[]
